9be411a9-d884-4ee7-92b5-2e6a177b47c7	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
fda24285-b1d0-4f58-b957-e1685125aff7	storage-general-purpose-file	GRS	Azure file/文件	default
55474677-9809-457f-b8f9-dd912b063772	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
eb573bb3-d2ef-4df9-91e4-8f25b2be1c45				
1f222a62-fd30-4285-80f0-d5442be33081	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
0fb708ff-6638-4d65-a800-9f26a96e3752	storage-general-purpose-block-blob	RA-GRS	块 blob	default
5b68d4d5-41cf-40a0-9edf-841283f73eea	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
88deeec2-3f99-482b-b75c-6b6b445ed886	storage-general-purpose-table	GRS	表	default
992c13b9-9aa1-4675-8e60-9d3337392215	storage-general-purpose-queues	GRS	队列	default
7399da09-25ea-469f-886d-e592603daa18	premium-storage	P20	default	default
e31a6c11-cd68-4639-8bb1-bc218a9537dc	storage-general-purpose-table	RA-GRS	表	default
6fe6a770-9d2b-45ba-b76d-1b18c4b6eebf	storage-general-purpose-table	RA-GRS	表	default
96c7a88b-71a2-4617-9824-9344fc9864d3	storage-general-purpose-table	GRS	表	default
6e14dc14-badd-41d9-bc6b-dc1e13a5d1f8				
5f2f47e6-bcf4-462e-b22d-ea76ba528369				
37a224be-47e1-42bd-b2aa-f08060e965ee	storage-general-purpose-table	LRS	表	default
fccd24ea-f6e6-436c-ae40-853d0f38b9e7	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
415cf463-a8df-4065-a0b8-c0fe3719da50	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
66d3680e-f733-4710-997f-463a73a885b1	storage-general-purpose-block-blob	GRS	块 blob	default
0b892246-e956-4e26-86d2-71f4212ed769	storage-general-purpose-queues	RA-GRS	队列	default
69dc9346-92fd-4e55-9a0b-a1139cc02b36				
1ad63626-a5cb-4a61-8bb6-d80c6876a9fa	premium-storage	P20	default	default
53bbfe19-c977-42c8-911a-d7817319ec44	storage-general-purpose-table	LRS	表	default
c06c1695-162f-4b0e-a950-b56b7a1ff6f9				
9473e672-e6f2-4497-b457-93896fd1102e				
67a2faac-4879-45e6-8cc7-20f181b1425e	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
b6caee93-d882-4081-986a-7a9604eca996				
6a476bc7-b392-4bf4-b1a8-591ae0acf335	storage-general-purpose-file	GRS	Azure file/文件	default
1130d990-a049-4c0d-b668-dbf3a922869f				
a6d448d1-9628-4cd4-8861-f83781b38e9e	storage-general-purpose-table	RA-GRS	表	default
9488d0ec-81c9-4e45-a544-11dba60a3660	storage-general-purpose-table	LRS	表	default
59d1ce45-9e3e-44b2-85c5-4677230ecc88	storage-general-purpose-queues	RA-GRS	队列	default
0dfadad2-6e4f-4078-85e1-90c230d4d482	premium-storage	P10	default	default
a645c7c4-78b4-4c15-9a57-051d672e25d4	storage-general-purpose-block-blob	RA-GRS	块 blob	default
0a108e60-d1a5-45f5-aab2-b741bc88f1cd	storage-general-purpose-block-blob	LRS	块 blob	default
696220f2-91da-4ca5-920b-151e51a6d103	storage-cold-hot-block-blob	LRS	块 blob（热）	default
0c50be21-2aa3-455b-92ee-a50aaeecbd7f	storage-general-purpose-queues	LRS	队列	default
da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7	storage-general-purpose-table	LRS	表	default
e11d4e94-59a2-4542-a5d8-a485288cc1e7	premium-storage	P20	default	default
f89726f3-c447-4fe8-9614-0ea94259c815	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
74aa12f8-d483-4452-8a45-ce0681c608ba	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
96019ff4-d889-4443-b8c8-2edf0d3fd81d	storage-general-purpose-page-blob-disk	RA-GRS	页 blob 和磁盘	default
817e52af-0065-43a3-b2eb-2ab33482bbf3	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
7b362907-1d27-4f3c-985a-99d2562fcedb	storage-general-purpose-block-blob	LRS	块 blob	default
fff068af-d2b2-4ffc-895e-d2be686d9b39	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
2b1cc296-982e-4eba-bebe-c78b1f3732af	premium-storage	P30	default	default
a3834edc-199f-447b-bc92-1d73c1d13e64	storage-general-purpose-block-blob	RA-GRS	块 blob	default
290d414c-c892-4e22-bd94-fdba8a30798a	storage-cold-hot-block-blob	LRS	块 blob（热）	default
703cabb2-a30d-44e2-be47-cc8fd1ec25fc	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
2d19b1c3-fbdd-4afe-b626-5ecd85572af2	storage-cold-hot-block-blob	LRS	块 blob（热）	default
84af43ae-2cff-46f6-96e1-f03d27dfeb55	storage-cold-hot-block-blob	LRS	块 blob（热）	default
5ada71ae-b6fd-432b-b555-b22ec5488273				
35623590-cb70-4f76-937c-040aec39ba55	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
3deba93c-29c1-43c3-a775-ed343fe0375b	storage-general-purpose-table	RA-GRS	表	default
41e0b729-b549-4a82-b6b9-a40024c571ce	storage-general-purpose-file	GRS	Azure file/文件	default
dc58343b-8d75-4c2b-8ad1-08e20de0dd00				
938fc20c-a31d-4594-a651-03c4d1a68f90	storage-general-purpose-table	GRS	表	default
5e2c8dd2-7899-4cb4-a9e3-0f08c3f90022				
4fc327d2-f962-4beb-9f21-ab3234509a54	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
d529f155-00ea-4f94-8669-4c1b90d9d739				
78304818-717c-476f-8e29-bcc6b9a43273	storage-general-purpose-page-blob-disk	LRS	页 blob 和磁盘	default
f4b954d8-bbd7-4f99-ad62-f14f106bae4b	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
12f2dcbb-b14a-4c0d-90a5-5221356b06e5				
88213ba2-c5d0-451d-92cb-4b269baa6089				
5e02b0bc-21e5-410c-ac8f-e7c37e12e98d	storage-general-purpose-page-blob-disk	RA-GRS	页 blob 和磁盘	default
76fb3779-19ac-433b-97cf-2765d5eba982				
8de34d2b-d93c-4a10-9c21-5e9308001143				
a8667050-16f5-4ef8-a3f3-f03c394c2327				
d0556a6a-0f8f-4126-a277-468a7b5b2d0f				
8dbc6497-3d3a-47d6-9de4-dd42072fad66	storage-general-purpose-page-blob-disk	LRS	页 blob 和磁盘	default
7397766a-fec3-4707-915d-d7ccd44ad8a0	storage-general-purpose-block-blob	GRS	块 blob	default
db394620-d69c-4ba6-b402-88108a27a4ae	storage-general-purpose-block-blob	LRS	块 blob	default
ef7c4307-326e-4905-af37-6e694c1574b3	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
9d796645-ffe8-4778-b384-cbd5ebd48222	storage-general-purpose-queues	RA-GRS	队列	default
75e74d58-f259-4821-85e6-d5861f663a10	premium-storage	P30	default	default
0aae2541-5b38-4b15-9334-f9cbd11f0912				
5c085e2e-0463-4446-8078-93b07528f131				
22e34bb4-7687-49ad-8a3f-a317de55ff19	storage-general-purpose-block-blob	GRS	块 blob	default
