21fcab3e-6854-4e4c-b58a-9ca7ac974a2e	sql-database-basic-standard-and-premium	高级	default	P2	31
7d497e63-48d8-4497-90ad-265412de9e25	sql-data-warehouse	≤600	DWU	100	744
1630dbad-d46a-448f-93e4-99e6c011b603	sql-database-basic-standard-and-premium	高级	default	P2	31
07501d86-23ee-4838-9a35-09e078fb151e	sql-database-basic-standard-and-premium	高级	default	P2	31
7d817d0a-603b-44a8-88c4-1ccdb91ab3ca	sql-database-basic-standard-and-premium	高级	default	P1	31
b995a3c4-b12f-41c6-b5bd-ce1ff071674d	sql-elastic-database-basic-standard-and-premium	基本 	default	100	3100
0769db22-26e5-4d92-8ce9-524db2233c31	sql-database-basic-standard-and-premium	标准	default	S1	31
0b128542-39e8-4f73-ac2a-6c1d6e69625f	sql-elastic-database-basic-standard-and-premium	标准	default	100	3100
3489054e-9396-4ea1-87e0-2f8eec691d48	sql-database-basic-standard-and-premium	高级	default	P1	31
f3c0aefb-b5b8-45f5-9350-e34d2597f3f1	sql-database-basic-standard-and-premium	高级	default	P1	31
41f2c58c-cd3b-4ca8-bb2e-8df3ebef92c9	sql-elastic-database-basic-standard-and-premium	基本 	default	100	3100
96021e96-fece-4efa-b97c-10c33ac77534				
9a17738c-a44d-4b21-9933-a0d9f641bd79	sql-database-basic-standard-and-premium	标准	default	S2	31
2638e2d5-1b48-4d70-babb-b3532f83033b	sql-database-basic-standard-and-premium	标准	default	S0	31
6bafdc11-b964-4895-9d4e-a0e548db1b2b	sql-database-basic-standard-and-premium	标准	default	S3	31
fc4bbee0-9ba0-433a-8731-66fdab16a591	sql-elastic-database-basic-standard-and-premium	标准	default	100	3100
c761fd09-4df5-4e41-ad54-ca093f8840a2	sql-database-basic-standard-and-premium	高级	default	P1	31
76f9882b-7d4a-4356-804f-99a392b50bed	sql-database-basic-standard-and-premium	高级	default	P6	31
18ec36e4-d126-40b6-b06a-53e8bf18309d	sql-database-basic-standard-and-premium	高级	default	P1	31
27722013-7a53-4a35-8272-9ae43b946965	sql-database-basic-standard-and-premium	高级	default	P1	31
57c0000e-9352-4bcb-8b3b-b2852dec9415	sql-database-basic-standard-and-premium	高级	default	P2	31
c9157d13-bf43-41ad-b270-f5d6dbf336ea	sql-elastic-database-basic-standard-and-premium	高级	default	125	3875
97357084-5a7c-4aa9-bfaf-f66c6fe4cc93	sql-database-basic-standard-and-premium	标准	default	S3	31
9739fb42-3356-4f9e-9252-de0ec10c0cd8	sql-database-basic-standard-and-premium	高级	default	P1	31
5df0b68a-14df-4e53-b4d7-80a5d839a07e	sql-database-basic-standard-and-premium	高级	default	P6	31
83271eb6-c541-4bc4-b61b-9f08e8142e21	sql-database-basic-standard-and-premium	高级	default	P1	31
bb9d368d-dbf5-45bd-9c8a-91498325c5c9	sql-data-warehouse	≤600	DWU	100	744
a2b5bb2d-f4c6-4e96-8e61-bfdcae9166c0	sql-database-basic-standard-and-premium	高级	default	P6	31
2c7f8a5d-fb5b-4673-b20a-ad0197a6e445	sql-database-basic-standard-and-premium	高级	default	P1	31
2a3fdbe6-adaf-4590-b938-8b96b6a60893	sql-database-basic-standard-and-premium	标准	default	S1	31
6316109e-0e71-422e-a8f7-b744a37d1960	sql-database-basic-standard-and-premium	标准	default	S3	31
001ab818-afd5-44fc-9644-45c055e53e2e	sql-database-basic-standard-and-premium	高级	default	P1	31
ec9c3c03-f0c9-4bbd-95af-1c141ba033e4	sql-database-basic-standard-and-premium	高级	default	P1	31
4da9deaa-6718-460c-a61a-278433741340	sql-database-basic-standard-and-premium	高级	default	P1	31
a97262bb-334c-47dd-9074-7c1012519d00	sql-database-basic-standard-and-premium	标准	default	S0	31
10192ffe-382f-4695-bbd5-fa4024be43e4	sql-database-basic-standard-and-premium	高级	default	P4	31
